CUR_MKT_CAP,SPXT ,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
11/19/08,7272450,723.2003,4403.455,6300.786,1078.259,1899.642,2477.888,1799.432,2136.692,569.1147
11/20/08,6790897,694.2295,3892.783,5834.326,995.4,1834.135,2338.014,1695.997,2070.005,514.4277
11/21/08,7219056,721.0071,4493.838,6091.953,1048.443,1932.863,2452.205,1871.298,2077.359,547.9649
11/24/08,7677159,930.5715,5097.22,7121.327,1145.211,2027.488,2483.138,1891.577,2115.139,581.5756
11/25/08,7725523,1058.383,5219.684,7578.951,1207.685,2084.121,2493.493,1981.228,2153.424,600.4281
11/26/08,7999537,1123.019,5568.214,8103.873,1270.565,2147.506,2556.27,2035.237,2208.121,734.5923
11/27/08,7999537,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/28/08,8073153,1123.261,5380.815,8273.107,1303.866,2148.801,2632.392,2070.991,2236.844,745.877
12/1/08,7354808,1006.97,4803.781,6851.001,1194.547,1994.513,2486.937,1923.633,2124.314,677.9124
12/2/08,7650599,1080.053,4803.72,7309.063,1197.594,2058.398,2505.725,1983.668,2150.029,699.6666
12/3/08,7850274,1046.233,4830.062,7480.008,1223.745,2117.41,2545.477,2048.865,2225.041,584.83
12/4/08,7625565,1018.821,4437.048,7383.543,1196.028,2031.702,2534.67,1974.868,2176.834,592.202
12/5/08,7907504,1055.294,4615.471,8095.715,1214.003,2099.015,2603.777,2003.092,2251.004,611.6522
12/8/08,8206183,1134.693,4889.504,8653.575,1245.502,2196.773,2619.158,2035.457,2268.876,617.0598
12/9/08,8016313,1064.338,4833.467,8154.526,1242.953,2159.363,2568.62,2025.148,2225.634,602.5069
12/10/08,8107592,1104.4,5166.828,8025.108,1272.372,2160.002,2553.5,2058.577,2219.4,660.4379
12/11/08,7876028,1052.04,5259.595,7490.859,1288.624,2239.926,2525.091,2033.606,2297.941,660.8065
12/12/08,7932461,1059.62,5224.717,7703.569,1299.9,2287.227,2528.369,2065.136,2326.388,665.9339
12/15/08,7835402,1057.327,5201.616,7293.568,1301.542,2106.301,2549.304,2021.6,2251.562,663.7078
12/16/08,8235047,933.6627,5434.843,8131.47,1383.379,2137.664,2514.206,1978.73,2293.567,741.869
12/17/08,8156356,927.0821,5343.156,8042.554,1329.052,2093.82,2441.427,1907.459,2172,741.4992
12/18/08,7986536,851.4653,4233.521,7705.137,1187.708,2015.965,2390.675,1907.681,2163.148,648.739
12/19/08,7998237,912.8174,4644.482,7918.118,1105.743,1821.024,2309.387,1919.376,2047.047,687.8945
12/22/08,7855326,846.6334,4452.601,7680.431,1091.938,1794.474,2166.296,1905.136,2032.925,665.2933
12/23/08,7774699,839.1738,4337.334,7385.288,1077.419,1771.679,2154.398,1869.416,2020.749,621.4169
12/24/08,7819060,857.4532,4238.414,7532.612,1088.686,1782.862,2189.361,1878.965,2013.733,625.9772
12/25/08,7819060,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/08,7859760,872.4614,4275.162,7448.895,1084.627,1778.984,2191.24,1882.989,2015.292,631.9286
12/29/08,7827030,904.585,4336.577,7386.245,1065.456,1779.429,2229.592,1887.012,2012.173,633.0609
12/30/08,8016273,931.3469,4401.641,7556.189,1102.791,1814.3,2216.581,1921.561,2040.63,657.9919
12/31/08,8129483,961.2653,4479.345,7782.557,1171.515,1844.654,2234.566,1956.999,2064.608,673.0487
1/1/09,8129483,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/09,8365461,952.7465,4687.47,7870.849,1258.238,1922.078,2274.917,2053.347,2121.499,752.048
1/5/09,8362124,978.3876,4987.685,7926.417,1274.891,1938.384,2284.313,2082.375,2111.318,762.2576
1/6/09,8421261,993.0963,5026.532,7868.426,1302.94,1985.009,2274.436,2058.596,2079.513,772.8098
1/7/09,8169406,947.6575,4753.792,7409.34,1244.725,1921.722,2254.015,2041.961,2058.066,742.1401
1/8/09,8191927,974.0703,4538.206,7417.248,1249.772,1932.724,2236.244,2031.564,2069.813,746.5214
1/9/09,8020652,938.7815,4261.788,6651.162,1218.925,1889.403,2196.868,2015.622,2074.035,698.9129
1/12/09,7841241,855.0261,4161.304,6037.392,1192.164,1855.381,2193.221,2013.406,2047.068,680.2149
1/13/09,7857091,851.7413,4275.092,6213.891,1157.185,1845.356,2206.565,1975.339,2061.914,653.8661
1/14/09,7595795,809.1038,4109.426,5748.92,1106.648,1789.51,2146.634,1948.295,2026.191,622.3036
1/15/09,7606506,845.2814,4160.794,5340.398,1075.712,1783.1,2161.801,1958.662,2040.404,636.6236
1/16/09,7665703,845.7458,4308.161,5179.865,1081.661,1788.393,2178.322,1997.366,2092.957,641.0328
1/19/09,7665703,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/20/09,7265081,790.6484,3902.35,4403.277,1088.821,1799.92,2116.407,1965.649,2057.618,635.4082
1/21/09,7572973,764.5784,4138.653,5010.528,1094.145,1871.567,2225.808,1984.925,2106.505,637.741
1/22/09,7454545,756.025,4038.828,4562.802,1036.317,1829.201,2223.855,1989.976,2063.267,629.7652
1/23/09,7493873,819.2562,4281.001,4754.451,897.8589,1836.756,2202.368,1923.649,2037.187,609.155
1/26/09,7534244,774.7785,4230.733,4724.138,850.9116,1728.604,2177.293,1943.27,1925.085,480.6945
1/27/09,7618741,773.905,4261.8,4952.144,860.03,1738.928,2097.523,1948.065,1973.104,498.0113
1/28/09,7870850,808.1962,4353.427,5590.701,913.1359,1788.251,2118.664,1960.569,1931.052,517.1218
1/29/09,7613532,804.9462,4030.93,5192.795,974.4883,1735.487,2058.008,1923.913,1927.622,510.1253
1/30/09,7444831,781.7893,3928.095,4937.948,1007.252,1683.869,1994.962,1871.036,1907.262,603.5219
2/2/09,7446226,772.7287,4049.986,4999.395,986.2961,1725.161,1977.849,1849.312,1919.623,651.3673
2/3/09,7564000,745.2975,4204.708,4927.368,1012.62,1759.873,2021.081,1857.562,1973.13,666.8369
2/4/09,7505241,758.7393,4267.801,4907.128,1017.389,1758.716,1966.141,1868.575,1969.778,663.7631
2/5/09,7630455,785.5268,4379.508,4716.793,1036.582,1755.605,1999.596,1881.881,1986.583,679.1377
2/6/09,7833816,824.9583,4317.197,5193.204,1061.693,1815.869,1983.246,1893.92,2002.657,701.5909
2/9/09,7843905,799.4745,4355.249,5190.669,1103.322,1852.437,1963.872,1823.954,2024.142,684.4472
2/10/09,7462274,736.7483,4136.048,4509.097,1045.441,1773.389,1922.044,1801.043,1989.769,661.6094
2/11/09,7524412,694.7063,4088.869,4652.104,1053.637,1776.852,1932.732,1788.233,2014.623,653.3108
2/12/09,7537561,733.7062,4091.171,4682.432,1033.719,1784.934,1900.175,1765.57,2067.736,652.3979
2/13/09,7461634,731.2965,4112.518,4583.503,1033.719,1776.852,1866.363,1733.776,2023.081,603.939
2/16/09,7461634,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/17/09,7128364,702.5543,3919.935,4122.961,967.8558,1702.961,1823.418,1653.179,1948.876,507.9608
2/18/09,7125204,724.1342,3938.846,4146.074,951.9535,1733.636,1805.262,1601.474,1948.132,484.6595
2/19/09,7039372,696.407,3959.326,3802.256,895.8045,1691.352,1822.674,1608.544,1944.412,488.5659
2/20/09,6960236,688.5786,3899.765,3627.818,885.7906,1691.802,1796.996,1544.565,1924.32,468.3535
2/23/09,6718284,638.2293,3749.888,3433.548,851.5388,1597.2,1745.407,1504.92,1921.859,482.2683
2/24/09,6982538,671.3667,3970.659,3860.055,858.2034,1668.287,1779.053,1548.405,1946.052,552.4246
2/25/09,6912027,634.8276,4039.701,3829.28,841.1277,1705.072,1787.37,1538.415,1944.508,551.7721
2/26/09,6796687,670.7031,4087.243,3941.912,805.4719,1684.43,1747.886,1551.772,1814.963,519.8455
2/27/09,6632488,663.8486,3988.723,3684.936,785.2662,1672.585,1759.43,1527.667,1742.183,516.3111
3/2/09,6316840,638.6218,3658.338,3474.987,685.8936,1545.496,1725.728,1539.604,1659.431,523.0206
3/3/09,6277274,628.3893,3617.192,3482.043,664.8829,1537.058,1704.988,1484.417,1660.046,517.3162
3/4/09,6432004,668.9811,3936.49,3470.217,731.4136,1577.596,1746.875,1498.214,1743.826,556.9818
3/5/09,6163416,647.2518,3843.485,3381.206,768.1747,1529.176,1699.057,1489.223,1696.37,550.5114
3/6/09,6169763,691.3248,3844.826,3331.391,766.816,1504.298,1723.955,1487.298,1723.307,507.601
3/9/09,6106809,644.881,3946.971,3289.067,761.4259,1456.91,1681.217,1413.587,1691.608,510.7353
3/10/09,6494265,821.7542,4165.436,3867.573,868.4894,1697.242,1676.812,1458.732,1838.832,528.4413
3/11/09,6508050,862.4069,4034.245,4108.889,876.9009,1764.172,1699.803,1522.899,1805.575,539.3906
3/12/09,6770878,902.0157,4224.394,4885.709,900.1238,1770.688,1743.697,1563.733,1875.309,604.2896
3/13/09,6822707,906.0227,4177.764,5160.601,893.067,1786.859,1769.517,1585.209,1889.693,611.3356
3/16/09,6799593,916.1357,4250.032,4991.528,898.5437,1771.056,1797.058,1664.551,1967.198,596.9079
3/17/09,7012713,924.0251,4433.612,5323.938,915.8449,1840.01,1830.624,1699.248,1997.691,589.3959
3/18/09,7162426,947.9311,4480.674,5189.077,923.1329,1921.482,1821.157,1829.467,1973.066,621.5097
3/19/09,7076318,789.9835,3862.388,4687.528,830.7419,1878.149,1793.741,1817.359,1874.187,453.9226
3/20/09,6935282,883.4778,4195.467,4308.99,884.6641,1931.211,1704.554,1918.057,1972.619,529.6581
3/23/09,7423232,939.0528,4761.926,4810.079,1005.645,2045.492,1821,2022.486,2065.403,535.2866
3/24/09,7271916,941.9728,4603.396,4502.874,1046.582,2012.106,1821.066,2025.071,2081.689,541.0188
3/25/09,7341004,954.9193,4524.416,4554.777,1013.105,2047.303,1849.751,2024.285,2099.153,551.7922
3/26/09,7510847,1009.486,4730.527,4559.028,1028.127,2105.415,1870.323,2061.685,2139.689,640.212
3/27/09,7355553,997.7988,4505.656,4474.122,939.3602,2066.171,1852.323,2066.915,2124.278,620.1453
3/30/09,7104086,905.8909,4315.332,4024.366,884.343,2025.17,1787.725,2026.058,2157.848,638.6835
3/31/09,7200431,909.9881,3962.325,4167.218,895.1819,2063.48,1784.343,2041.777,2238.529,713.3539
4/1/09,7319530,980.5662,4167.807,4495.835,951.8533,2124.818,1811.567,2060.131,2186.809,748.434
4/2/09,7518213,1063.193,4370.5,4449.984,1017.769,2191.922,1849.598,2093.131,2265.1,875.0728
4/3/09,7592624,1104.141,4409.683,4647.615,1068.469,2341.155,1874.731,2147.36,2227.815,811.8147
4/6/09,7529539,1084.664,4243.916,4570.532,1051.238,2240.426,1890.826,2099.474,2252.873,800.4288
4/7/09,7349721,1022.717,4073.113,4370.314,998.905,2162.84,1850.889,2089.758,2265.841,747.2164
4/8/09,7437363,1027.633,4142.98,4485.727,997.921,2199.202,1826.328,2111.303,2259.417,768.3881
4/9/09,7713652,1078.116,4266.837,5134.067,947.671,2332.246,1825.004,2112.113,2214.265,824.9772
4/10/09,7713652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/13/09,7737732,1106.625,4156.912,5281.614,913.4754,2336.428,1819.951,2084.567,2211.029,771.6498
4/14/09,7590144,1031.495,4294.286,4613.295,878.8815,2298.878,1760.59,1976.552,2187.712,769.4013
4/15/09,7682759,1091.045,4254.974,4981.007,870.7879,2291.933,1711.731,1968.306,2182.101,780.5145
4/16/09,7804723,1097.562,4274.813,5143.614,931.8777,2433.902,1734.618,1884.008,2191.958,844.4542
4/17/09,7840907,1103.257,4205.854,5197.036,971.5455,2444.021,1743.299,2008.7,2199.732,847.9456
4/20/09,7506505,1044.106,4060.707,4699.896,977.1761,2366.204,1709.364,1947.869,2157.054,817.73
4/21/09,7666070,1079.424,4140.877,5260.568,1267.546,2460.829,1743.136,1993.429,2167.843,902.886
4/22/09,7607577,1088,4097.063,4990.722,1292.417,2468.422,1743.781,1961.955,2144.387,893.0027
4/23/09,7684617,1079.949,4173.504,5191.95,1316.128,2480.19,1743.781,1968.932,2169.981,897.4507
4/24/09,7811198,1195.337,4405.259,5256.998,1359.663,2521.48,1693.512,2011.479,2167.245,919.6449
4/27/09,7733217,1177.737,4276.869,5131.034,1327.363,2509.684,1690.774,2025.756,2192.161,887.298
4/28/09,7709205,1160.512,4254.621,4862.769,1280.263,2504.808,1698.591,2006.766,2194.348,853.563
4/29/09,7873953,1162.928,4353.402,5127.526,1316.475,2532.786,1695.805,1830.495,2116.629,869.1237
4/30/09,7867171,1212.214,4240.189,5033.218,1314.804,2616.049,1689.996,1873.272,2114.88,860.6354
5/1/09,7906883,1208.615,4403.261,5037.227,1317.206,2651.803,1698.014,1929.182,2102.932,839.1855
5/4/09,8172399,1246.828,4544.95,5680.604,1303.515,2709.249,1724.149,1986.545,2098.514,935.7348
5/5/09,8139029,1250.297,4428.155,5400.023,1294.996,2696.044,1701.76,1972.105,2113.771,991.5558
5/6/09,8276453,1296.082,4483.988,5981.415,1322.397,2711.285,1685.617,1961.702,2102.229,1005.544
5/7/09,8168395,1240.443,4436.068,5899.773,1297.818,2593.962,1692.396,1986.754,2144.836,963.4009
5/8/09,8379965,1254.856,4767.777,6402.312,1348.839,2581.53,1715.376,2015.601,2195.98,993.258
5/11/09,8209134,1236.595,4617.437,5955.038,1285.868,2578.799,1707.085,2005.368,2158.222,921.6577
5/12/09,8204620,1244.956,4497.802,5873.16,1251.693,2565.258,1727.435,1966.138,2193.406,872.1152
5/13/09,7988729,1155.367,4354.017,5569.471,1145.806,2440.73,1696.905,1914.932,2190.807,843.7208
5/14/09,8074169,1109.986,4371.385,5807.083,1121.597,2635.164,1735.679,1924.12,2193.385,822.5679
5/15/09,7980809,1078.997,4172.208,5531.863,1059.981,2637.684,1758.685,1875.903,2247.126,813.3439
5/18/09,8225074,1236.116,4338.844,5890.954,1088.71,2706.454,1795.635,1877.2,2308.953,803.4817
5/19/09,8213462,1118.826,4367.298,5716.351,1072.67,2732.551,1825.38,1896.687,2291.803,726.3514
5/20/09,8184124,1131.921,4397.197,5398.583,1184.754,2704.218,1839.264,1873.883,2300.829,866.0767
5/21/09,8051884,1187.287,4242.927,5317.398,1148.868,2636.74,1822.471,1851.481,2280.069,757.393
5/22/09,8039852,1223.555,4288.423,5277.666,1117.534,2632.561,1833.666,1869.24,2282.777,765.5297
5/25/09,8039852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/26/09,8250189,1317.496,4294.902,5521.905,1196.453,2700.939,1871.95,1916.87,2303.537,828.64
5/27/09,8093551,1242.164,4250.636,5123.198,1135.85,2674.52,1824.385,1880.531,2280.069,818.524
5/28/09,8217365,1264.209,4422.185,5140.028,1151.209,2717.736,1843.734,1923.515,2287.994,826.6672
5/29/09,8329304,1318.37,4445.565,5344.877,1204.857,2747.311,1892.788,1954.665,2330.228,852.0414
6/1/09,8543619,1386.644,4700.091,5689.061,1404.106,2825.138,1937.521,2043.708,2345.564,906.2747
6/2/09,8574576,1441.516,4700.818,5987.341,1477.203,2674.938,2022.747,2047.964,2369.154,1093.316
6/3/09,8462645,1352.473,4581.606,6089.16,1450.684,2645.396,2018.482,1996.01,2335.01,1121.187
6/4/09,8560772,1394.849,4645.639,6510.573,1415.871,2711.379,2015.953,2009.184,2238.453,1198.408
6/5/09,8531054,1356.978,4571.141,6304.501,1411.294,2763.013,2005.763,1982.933,2171.879,1175.362
6/8/09,8525126,1350.08,4680.192,6171.853,1498.128,2801.131,2025.261,1951.638,2161.054,1192.189
6/9/09,8558270,1377.013,4670.978,5762.875,1466.491,2823.494,1988.523,1947.913,2080.246,1211.262
6/10/09,8527753,1441.314,4614.799,5524.482,1445.43,2831.204,1966.522,2001.554,2147.04,1126.141
6/11/09,8579182,1479.849,4731.461,5703.375,1408.832,2840.155,1951.644,2065.459,2191.689,1073.927
6/12/09,8594132,1464.689,4846.454,5661.467,1380.558,2867.372,1943.175,2136.523,2184.035,1032.017
6/15/09,8390822,1305.879,4681.38,5494.5,1321.269,2837.731,1873.133,2065.697,2050.89,990.2131
6/16/09,8284018,1079.639,4497.506,5415.249,1249.859,2801.85,1837.323,2051.482,1667.588,860.3909
6/17/09,8272513,1089.489,4502.016,5388.549,1234.824,2817.45,1855.98,2057.468,1705.701,940.6463
6/18/09,8343702,979.1617,3872.949,5388.893,1082.063,2717.767,1799.179,1975.908,1624.064,879.0451
6/19/09,8372215,1098.147,4365.96,5703.697,1162.681,2827.717,1852.213,2014.018,1719.037,1024.728
6/22/09,8118166,1017.794,4166.407,5691.319,1075.64,2792.832,1867.73,1998.566,1771.29,1087.285
6/23/09,8135851,1148.783,4250.148,5915.412,1191.049,2811.208,1891.385,2016.349,1839.794,1087.246
6/24/09,8190536,1153.908,4276.763,6021.875,1188.192,2850.96,1896.393,2036.168,1888.935,1093.61
6/25/09,8365070,1178.518,4455.616,5978.377,1264.545,2892.301,1924.323,2045.321,1960.979,1154.913
6/26/09,8343532,1060.505,4368.574,5933.538,1259.386,2887.531,1924.571,2039.362,1928.016,1126.257
6/29/09,8416652,1045.204,4356.449,6082.435,1239.822,2917.742,1936.271,2054.588,1911.858,1128.857
6/30/09,8348264,1040.333,4255.836,5762.637,1206.109,2901.854,1921.228,1991.82,1896.004,1111.371
7/1/09,8378552,1025.944,4187.34,5664.253,1196.764,2828.658,1914.121,2017.643,1814.021,1072.134
7/2/09,8136900,997.7759,3950.05,5335.718,1113.39,2757.517,1874.004,1970.768,1770.699,1051.04
7/3/09,8136900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/6/09,8155674,971.1288,3738.493,5301.912,1113.911,2756.896,1912.483,2000.2,1775.369,1053.987
7/7/09,8001468,890.1655,3535.912,5237.426,1020.132,2671.331,1846.061,1963.046,1774.99,1006.135
7/8/09,7989512,896.965,3532.253,4864.947,1047.018,2665.932,1854.063,1957.03,1791.47,1037.569
7/9/09,8014814,940.6649,3573.241,4929.626,1056.694,2704.659,1840.46,1955.063,1762.37,1022.934
7/10/09,7983647,1005.778,3684.069,4750.123,1102.822,2839.089,1854.548,1951.54,1755.443,976.8863
7/13/09,8182055,1046.414,3971.436,5505.692,1146.969,2892.534,1900.581,1988.363,1801.906,992.7994
7/14/09,8225153,1063.185,4229.377,5426.522,1164.779,2935.109,1950.694,2028.444,1818.057,1007.13
7/15/09,8467410,1082.591,4576.873,5839.303,1283.227,3059.006,1982.412,2053.404,1834.011,1091.202
7/16/09,8538652,1037.301,4625.428,5853.246,1211.806,3103.531,2017.287,2085.099,1880.396,1033.513
7/17/09,8538165,1042.394,4671.694,5734.195,1213.556,3333.664,2011.795,2079.672,1917.19,1062.59
7/20/09,8636730,1064.722,4719.693,5700.646,1332.701,3705.676,2017.68,2068.44,1886.959,1084.942
7/21/09,8668440,1084.132,4748.448,5337.673,1424.645,3743.328,2015.158,2108.913,1928.126,1094.65
7/22/09,8663548,1113.487,4752.26,5365.14,1406.101,3764.685,2004.009,2102.072,1949.203,1102.317
7/23/09,8862466,1212.756,4940.515,5672.821,1460.121,3898.763,2055.897,2162.741,2036.346,1128.026
7/24/09,8886974,1193.786,4818.156,5713.685,1433.277,3887.283,2102.712,2202.841,2127.793,1145.866
7/27/09,8917031,1196.278,4947.149,5999.409,1481.255,3886.888,2087.665,2213.844,2134.632,1150.452
7/28/09,8893956,1144.886,4824.297,6043.062,1409.436,3902.676,2090.227,2190.864,2157.601,1220.563
7/29/09,8853850,1076.09,4690.521,6052.504,1353.683,3859.372,2036.142,2161.526,2106.976,1178.143
7/30/09,8978141,1201.016,4771.022,6502.326,1368.52,3931.383,2033.659,2194.469,2138.07,1113.219
7/31/09,8988107,1213.518,4860.684,6489.896,1384.443,3917.463,2022.164,2166.767,2122.719,1239.569
8/3/09,9124422,1334.831,4988.11,6714.542,1521.95,3971.154,2000.089,2179.71,2130.059,1249.603
8/4/09,9153359,1329.961,4927.634,7134.893,1568.818,3964.2,2003.347,2147.645,2114.294,1235.508
8/5/09,9135061,1336.044,4898.72,7351.717,1563.368,3928.361,1990.312,2132.731,2075.895,1225.013
8/6/09,9077700,1349.038,4876.433,7004.525,1572.929,3903.425,1924.003,2136.459,2055.41,1147.079
8/7/09,9199291,1394.886,4868.142,7181.3,1683.668,3929.423,1916.178,2159.485,2061.613,1199.204
8/10/09,9171921,1330.212,4827.952,7090.541,1635.238,3858.363,1897.101,2163.966,2078.028,1168.649
8/11/09,9056815,1456.457,4624.646,6643.865,1604.956,3788.958,1872.801,2185.759,2044.452,1130.208
8/12/09,9162350,1483.184,4775.984,6810.649,1633.068,3844.249,1872.03,2232.736,2055.479,1138.474
8/13/09,9226230,1545.511,4875.393,7221.446,1654.058,3861.714,1864.498,2230.882,1998.81,1134.959
8/14/09,9148420,1528.912,4811.01,7228.067,1613.014,3824.844,1854.888,2230.882,2000.207,1114.212
8/17/09,8927621,1376.339,4783,6888.05,1560.6,3733.637,1831.053,2200.153,2025.713,1086.426
8/18/09,9018957,1402.807,4862.976,6948.711,1578.243,3789.914,1825.619,2190.413,1943.637,1058.021
8/19/09,9085572,1453.549,4986.061,6972.234,1581.573,3799.616,1832.824,2200.658,1970.904,1072.717
8/20/09,9186535,1305.905,5079.443,7014.975,1638.041,3842.309,1841.857,2214.555,1984.887,1080.678
8/21/09,9355052,1391.926,5278.084,7172.99,1684.348,3898.585,1868.365,2251.914,1989.388,1114.731
8/24/09,9350429,1403.457,5464.931,7104.781,1687.676,3896.957,1869.12,2260.168,1984.489,1113.216
8/25/09,9373088,1465.272,5603.334,7287.178,1812.976,3906.685,1872.141,2267.928,1990.265,1230.319
8/26/09,9376525,1467.338,5663.184,7397.002,1826.021,3896.965,1878.182,2275.97,1990.954,1331.562
8/27/09,9406891,1483.678,5588.389,7487.097,1850.306,3904.693,1860.773,2281.881,2009.037,1343.38
8/28/09,9389849,1508.174,5568.806,7483.25,1846.461,3968.918,1853.291,2276.475,1994.429,1343.885
8/31/09,9311825,1488.205,5351,7390.263,1825.834,3898.014,1852.068,2251.324,1992.381,1321.158
9/1/09,9104506,1377.733,5275.528,6783.059,1813.635,3754.452,1826.299,2243.759,1977.254,1320.543
9/2/09,9075425,1364.312,5181.806,6851.41,1789.113,3711.021,1805.636,2234.045,1988.522,1303.637
9/3/09,9156168,1407.631,5193.014,7049.529,1832.337,3728.017,1809.304,2232.493,2008.856,1292.869
9/4/09,9272479,1430.119,5232.216,7093.491,1868.511,3832.288,1811.333,2239.015,2048.858,1316.394
9/7/09,9272479,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/8/09,9340847,1451.166,5548.746,6981.159,1930.706,3860.901,1810.364,2244.435,2009.731,1308.009
9/9/09,9410161,1489.949,5548.343,7201.266,1868.471,3883.398,1813.397,2244.233,2051.765,1193.125
9/10/09,9561585,1502.845,5609.848,7320.804,1884.306,3995.635,1820.127,2264.498,2067.499,1209.146
9/11/09,9547031,1489.405,5556.873,7423.217,1917.621,4053.295,1872.394,2259.375,2063.876,1205.141
9/14/09,9607201,1523.86,5668.542,7512.926,1942.465,4063.295,1875.539,2303.908,2083.338,1188.769
9/15/09,9630516,1621.323,5905.209,7588.713,2034.479,4117.871,1838.237,2335.962,2081.941,1238.137
